,Title,Poem,Poet,Tags
148,"
                    Resistance
                ","
I must be the heavy globe
of hydrangea, always bowing
by summer’s end. Must be salt,
like sadness at a burning city,
an ethical disobedience. I must be
a violet thorn of fire. These days
I don’t taste good, but I must
be singing and boneless, a lily.
I must beg for it, eyes flashing
silver as a fish. Must be a rosary
of listening. This is how I know
to love. I must hide under desks
when the forecast reads: leaves red
as meat, sleeping lions, chandelier
of bone, moon smooth as a worry
stone. I must want my life and fear
the thin justice of grass. Clouds
hunt, wound the rising tide. I must
be paradised. On my knees again.
",Traci Brimhall,"Living,Life Choices,Social Commentaries,History & Politics,War & Conflict"
149,"
                    When I Die
                ","



We shelter an angel whom we never cease to offend. We ought to be the guardians of that angel.
—Jean Cocteau



A scherzo of thumbnail butterflies, white ones,
Covers the hillside. God is more
Adorable than music. Nevertheless,
On a given morning, as the wind drops,
Music pries Heaven apart from itself,
Like flowers beneath the wings unfolded on them.
Every breeze is self-registering.
This morning, I walked deeper into the hill,
Free of the sun. Midway up the tallest trees,
One leaf alone would stir while all the leaves
On the very same branch remained stock-still.
Apart from itself, Heaven signaled to me.
William Blake was no romantic. He was,
Beyond the arsons of levity and his toe,
The final bulwark of the baroque.
He was the last to oppose, “almost
Successfully,” rebirth on all the wrong terms.
He saw the leaf alone where no light was.
Infinite variation plays against
A steadfast variety. The butterfly
Knows the difference in its wings, even
As the flower she alights upon darkens
Beneath her weight. The sun goes deeper
Into the hill. Root systems and riot shine.
Did you think for a moment Earth
Was aware of itself? Never. Its adoration
Persists altogether elsewhere from
The very beginning, beginning again
Just at that moment one leaf all alone
Spins into the baroque, a scherzo of one note.
The hillside is covered with little doors,
And the wind rises out of them, returning,
When the music is spent, with all the news
Of the unaware, unreflecting, nearly perfect
Hours blindly about the business of perfection.
Hence the tiny eyes on a butterfly’s wing.
Rebirth is an idiot. Isolated
Each into its own eternity,
Like every pain, birth continues out of mind
Deeper into the hill. Earth riots
With levity. Darkness swims into light.
Flowers begin to imagine the life of flowers.
Heaven signals to me, pouring down shade
Out of the canopy of trees, prying
The sunlight apart from itself. Darkness
And light are the same thing. Music moves
Effortlessly between the two, made of nothing
But wings, wings with eyes, no end in sight.
",Donald Revell,"Living,Death,Nature,Animals,Landscapes & Pastorals,Trees & Flowers,Religion,God & the Divine,Arts & Sciences,Music"
150,"
                    Study of Two Figures (Pasiphaë/Sado)
                ","
One figure is female, the other is male.
Both are contained.
One figure is mythical, the other historical.
To the extent that one can be said to have existed at all, they occupy different millennia, different continents.
But, to the extent that one can be said to have existed at all, both figures are considered Asian—one from Colchis, one from Korea.
To mention the Asianness of the figures creates a “racial marker” in the poem.
This means that the poem can no longer pass as a white poem, that different people can be expected to read the poem, that they can be expected to read the poem in different ways.
To mention the Asianness of the figures is also to mention, by implication, the Asianness of the poet.
Revealing a racial marker in a poem is like revealing a gun in a story or like revealing a nipple in a dance.
After such a revelation, the poem is about race, the story is about the gun, the dance is about the body of the dancer—it is no longer considered a dance at all and is subject to regulation.
Topics that have this gravitational quality of aboutness are known as “hot button” topics, such as race, violence, or sex.
“Hot button” is a marketing term, coined by Walter Kiechel III, in a September 1978 issue of Fortune magazine.
The term evokes laboratory animals and refers to consumer desires that need to be slaked.
The term “hot button” suggests not only the slaking of such desires but also a shock or punishment for having acted on those desires, a deterrent to further actions pursuing such desires, and by extension, a deterrent to desire itself.
Violence and sex are examples of desires and can be satisfied, punished, and deterred.
Race is not usually considered an example of desire.
Both the female and the male figures are able to articulate their desires with an unusual degree of candor and specificity.
Both are responsible for many sexual deaths.
The male figure says, “When anger grips me, I cannot contain myself. Only after I kill something—a person, perhaps an animal, even a chicken—can I calm down.... I am sad that Your Majesty does not love me and terrified when you criticize me. All this turns to anger.” “Your Majesty,” here, refers to the king, his father.
The female figure is never directly quoted, but Pseudo-Apollodorus writes that she casts a spell upon the king her husband so that when he has sex with another woman, he ejaculates wild creatures into the woman’s vagina, thereby killing her. Although the punishment is enacted on the body of the woman, this punishment is meant to deter the king from slaking his desires.
Both figures, royal themselves, are angry at the king, but neither attempts to kill the king—which would be political. Instead they displace this anger onto other unnamed deaths, which are considered sexual but not political.
Both figures have spouses known for strategy, for self-preservation in  politically tumultuous times, times of many unnamed deaths.
Both figures are counterfoils to their strategizing spouses, figures of excessive  desire, requiring containment.
Both containers are wooden.
Both containers are camouflaged with a soft, yielding substance—one with grass, one with fur.
Both containers are ingenious solutions to seemingly intractable problems.
One problem is political. One problem is sexual.
They are both the same problem.
They have the same solution.
The male figure waits in the container for death to come. He waits for eight days. His son will live. This ensures the succession, the frictionless transfer of power.
The female figure waits in the container for the generation of a life. We do not know how long she waits. Her son will die, after waiting in his own wooden container. This ensures the succession, the frictionless transfer of power.
There are many artistic representations of both containers.
The male figure’s container is blockish, unadorned, a household object of standard size and quotidian function. Tourists climb into it and pose for photos, post them online. The cramped position of their bodies generates a combination of horror and glee. This, in turn, creates discomfort, the recognition that horror and glee should not be combined, that such a combination is taboo.
The female figure’s container is customized, lushly contoured. Its contours are excessively articulated to the same degree that her desire is excessively articulated. Artists depict the container in cutaway view, revealing the female figure within, awaiting the wild creature. The abject position of the female figure—on all fours, pressing her genitalia back against the hollow cow’s genitalia—generates a combination of lust and revenge. This, in turn, creates discomfort—the recognition that lust and revenge should not be combined, that wild creatures and female figures should not be combined, that these combinations are taboo.
Hot button topics are taboo because they generate discomfort.
The male figure slakes his violent desires and is punished. The male figure also functions as a hot button, a means whereby the violent desires of tourists  are slaked, while generating discomfort in these tourists.
The female figure slakes her sexual desires and is punished. The female  figure also functions as a hot button, a means whereby the sexual desires of artists are slaked, while generating discomfort in these artists.
The tourist can climb into the rice chest. The tourist can pose for a photo in the rice chest. Then the tourist can climb out of the rice chest and walk away.
The artist can look into the hollow cow. The artist can render the contours of the hollow cow, the contours of the female figure. Then the artist can walk away.
Both containers allow the tourist and artist to touch the hot button, the taboo.
The desire and the discomfort remain contained.
Both containers allow the tourist and the artist to walk away.
The male and female figures remain contained.
Neither container—the rice chest, the hollow cow—appears to have any necessary connection to race.
To mention race where it is not necessary to mention race is taboo.
I have not mentioned the race of the tourist or the artist.
The tourist and the artist are allowed to pass for white.
The tourist and the artist are not contained.
I have already mentioned the race of the poet.
But to the extent that the poet is not contained, the poet is allowed to pass for white.
I have already mentioned the race of the male and female figures.
The male and female figures are contained.
The rice chest and the hollow cow are containers.
The rice chest and the hollow cow are not the only containers in this poem.
Colchis and Korea are containers in this poem.
Asianness is a container in this poem.
Race is a container in this poem.
Each of these containers contains desire and its satisfaction.
Each of these containers contains discomfort and deterrence.
Each of these containers contains a hot button, a taboo.
The tourist and the artist can enter each of these containers.
The tourist and the artist can touch the hot button and walk away.
Each of these containers separates the slaking of desire from the punishment of desire.
Each of these containers is an ingenious solution to a seemingly intractable problem.
They are the same problem.
They have the same solution.
Each of these containers ensures the frictionless transfer of power.
Each of these containers holds a male or female figure.
The name of the male figure can be translated as “Think of me in sadness.”
The name of the female figure can be translated as “I shine for all of you.”
",Monica Youn,"Living,The Body,Relationships,Men & Women,Arts & Sciences,Poetry & Poets,Social Commentaries,Gender & Sexuality,History & Politics,Race & Ethnicity,War & Conflict,Mythology & Folklore"
151,"
                    Beachcomber
                ","
I know something about godforsaken places.
Walking on the beach alone, far from the Dead Sea,
I thought I saw a horseshoe crab crawling slowly—
it was a Gideon Society, black Bible cover.
Another time, washed up on a Montauk dune,
I found a Chianti wine bottle
with a letter in it. I read to myself
a child’s handwriting: “Hello,
let’s make friends. Please call,” she gave her phone number.
I held the bottle a week before calling, then asked
for Mary Jane, in my best Portuguese accent,I am Pessoa. I’m calling from Por-tu-gal.
I’ll be your friend.",Stanley Moss,"Nature,Seas, Rivers, & Streams,Arts & Sciences,Poetry & Poets"
152,"
                    Father Lear
                ","
Father Lear the king so shaped his bairns
with the wand’s upper hand
the fire’s swanny wing
smooth tippet of the spider
In the very kingdom of herbs and servants
he shaped them
from peace vessels of the animals
from toil of the flesh
from milk horses and the birds of sighed mercy
and the tongue undone
He shaped his bairns
in night’s long harm and in day’s bright psalter
in the seven courts of the north
and with the mild birch of the paternoster
From his ploughing fields and his sweat
his toothèd heart and his waxing wit
Father Lear the king shaped his bairns
for good or ill           this he did
",Penelope Shuttle,"Living,Parenthood,Relationships,Family & Ancestors,Nature,Animals,Religion,Christianity,Arts & Sciences,Theater & Dance"
153,"
                    Speech Crush
                ","
... who spoke late
echolalic, then in similes,
by the lake,
where the sticks were her
long mosquitoes, her lava
pyramid brown rice.Got a crush on a suffix,
giggled, blushed,
at every -tion. And there were
many, in conversation,
flirting with her.
Pre-dejection.
Pseudoabstraction.As she grew into
orchestration, a white
sport coat and a pink
carnation, crenellation,
inhalation—
had I known
too much lamentation?I, who have lived
isolation, seen sun
as lion,
its mane’s
diffusion; offered her
a turnip moon,
close-shaven.
Parental anomaly,
weird shared ions.
A word-prescription.
A nerve-ending infatuation.I’m blessed
she’s the termination of me,
last blood relation.
Daughter, if you follow land
to its suffix, there’s ocean,
which I know your toes,
bare, still-growing, slim,
will never shun.
",Sandra McPherson,"Living,Parenthood,Relationships,Family & Ancestors,Arts & Sciences,Language & Linguistics"
154,"
                    Sky Ladder
                ","



After Cai Guo-Qiang



Quick, before the sun
rises, get up one more
time, my grandmother.
The artist won’t mind
if you borrow
his sky ladder.
Place your foot
on the bottom rung
and keep climbing,
even though
you’re a skeleton
with a broken neck
from falling downstairs
on Guy Fawkes night.
The ladder is wrapped
in gunpowder, and he’s
lit the touchpaper.
Your bones are ascending
firecrackers.
You’re half a kilometer
high now, halfway
to the universe,
my joy-gardener.
I hope you find a
garden with rich black
soil for your black
roses, hybrids like you—
half white half Indian,
half woman half flower,
their roots twined
through your skull,
you who were transplanted
among the pale roses
of a British family.
Your skin now a mix
of photons and soot.
What do you find up there?
Is there a hothouse?
Are there alien hands
with deft brushes
pollinating stars?
Remember how
your tomatoes kept
yielding more planets?
Are there constellations
of exotic fruit now
you’ve reached the top?
Have you gone back
enough in space-time
to when you were alive?
The ladder is charred,
the hot air balloon
that held it up
is about to collapse.
The explosions are over.
Cai showers his head
with champagne, as his
100-year-old granny
watches on her cell phone.Did you see it? He asks,did you hear the whoosh,
the rat-tat-tat
at the starry door?
You can go back
to sleep now",Pascale Petit,"Relationships,Family & Ancestors,Nature,Stars, Planets, Heavens,Arts & Sciences"
155,"
                    The Unauthorized Autobiography of Jung Thug
                ","
The fools nearly killed me trying to make me one of them:
a loaded word of  bond with dress codes and penal codes,
postured allegiant to the culture as with the flying of flags
from knots tied on the back of  head wraps worn hoods over.
I can’t gunpoint when the life of this alter ego began though
the possibility can’t be dismissed it began at gunpoint in a way,
with an icy pressure against the temple, the mind splitting into two
tracks while a circus of peers clowned.Going back far too long
now, the camera has blurred my edges in the suggestion of motion
even if  I stood as still as the air does before shit really hits the fan.
I truly went ass-first into fronting indifference, forbade my happy
teeth from public reveal lest they pop the balloon of my perfectly
round face, baby-angled, already read as kind or innocent or soft
from the jump when I wanted respect on my name and women on
my lap like it was said I should. And, shamefully, I did. Several
sistas come to mind here and this doesn’t make me feel good;
a tender touch in the moonlight goes only so far for a shadow.
I had to break it down for myself that being down represented
the fear of having fear.I still shake when the wind blows,
scary as ever, thespian as always in all ways toward the ghost
of a threat or disrespect passed through me then through me,
through a thin skin then through the skin. So, to compensate—
a mask, what Dunbar’s bars beat home way back when about
standing in the presence of the pale folks, only that idea flipped
upside down, what’d be a forced smile slicing the face open like
some summertime melon instead setting scowl folds into smooth
forehead, brown eyes set at the mouth’s corners, fixing it in the
position of silence like rusty nails.If carrying nothing else,
I learned to bring this exact look to the danger because being me
to the fullest would be a liability, provide a sharper image for the
hidden cameras to home in on; yes, just that fast—a certified blue,
strolling up to the screen door with a heavy hand for knocking and
his true hand resting so sweetly on his gun. My gun, I should say,
since in this case the cop is also me, like that little angel or devil
used as sitcom trope.Just imagine the person coming for you
being  you every time: don’t trip, you’d say, unless into the fight.
",Cortney Lamar Charleston,"Living,The Mind,Relationships,Friends & Enemies,Arts & Sciences,Music,Social Commentaries,Gender & Sexuality,Race & Ethnicity"
156,"
                    From “The Epigrams of Martial”
                ","
6.
A rabbit hides in the wheel arch on a flight to hawaii
and arrives alive a poem stops a tank long enough
for a picture to be taken I myself have become more
fearful of heights the question is then what happens
the eye of jupiter is growing smaller but also colder
7.
The movie is better than the book
which is better than the experience
silver is better than gold (it doesn’t infect piercings)
a fake masterpiece is better than a real one because at least it’s affordable
permadeath in virtual warfare is better than actual death in actual warfare
imitation is better because it’s sincere
whereas innovation seeks to impress
and anyway is never what it says it is
the second time is better than the first, as you well know!
the remake is self-conscious and therefore more morally alert
this sentiment is better than the other times it has been expressed
because in the past it was expressed more forcefully and now it can relax
even thinking that Salinger meant David Copperfield the 1980s magician
who made real cars and buildings disappear
is better than knowing he meant Dickens
but only because others have thought this before you
and written about their mistake with winning modesty
or honesty or both
a cat hunting a bird is better now
because of cartoons
just as the cat that lives next door
is a better cat because it is not your cat anymore
a rhyme is better the more times it has been used
cliché is better than truth
truth is just something that hasn’t become a cliché yet
but inevitably will
(then you can put it in your pocket
and no one can put the truth in their pocket)
and any king or queen or president or prime minister
is better than all previous kings or queens or presidents or prime ministers
any poem is better than all the poems that precede it
that say essentially the same thing
which means new is better than old
but only if it looks or sounds or otherwise seems somehow old
being in a simulation is better than being in reality
watching the simulated stars set to ambient music created by a gifted  recording artist
is better than watching real stars set to dismal sounds from real life
derivative beauty is better than any other kind
(here we are surrounded by all this derivative beauty—imagine!)
however the audience will still say “nah”
however many times you say
the cover version is better than the original
but the cover version is always better than the original
I know that the cover version is always better than the original
and the reason I know the cover version is always better than the original
is that I’ve never heard the original
41.
You’re not the capital’s purveyor of inclement art
traversing the pale river with a glass of equally pale sulphur
on a trip in search of black ice cream
or whatever it is the russians are buying
nor an idle dealer who sports a crown of vegetables
in your self-deprecating portrait
(a little fancy commissioned
not to be indiscreet but
in the fantasy
at “some” expense)
not even the owner in your wildest dreams of a kept viper
but more a kind of overlarge boy who somehow drags out a salary
on the halved lunches of interns
hoarse from smoking
not thy powerful talk
you stay in the shop to keep in the shade that’s all
you are not the best urban poet
but this gallery has a heartless master on six figures
who likes to say he’s all mouth and isn’t
and even asks after your finances
the bastard
and why look up from your phone
at your desk at reception
when it seems you’re the only one the satire on the walls this month has seen
(it can’t cut both ways, can it?)
and nobody has ever penetrated the depths of the mercedes that waits
like a black moon
or a scoop of something poisoned
melting on the curb outside
ignored by wardens as if they can’t perceive the gleaming anomaly
so great is it
and you with your “I always had a good nose for it”
you with your aquiline sophistication and games of insolence
their verve dulling let’s be fair in these conditions
and your brochures
your spelling
just enough bait
55.
If you want to know my wishes briefly Mark,
famous host, bright ornament, OK then, pronto—
I ask to be the master of a great rural cultivator
of the soil, a small tribe used to the easiness of dirt.
I do. And to worship the cold painted rocks at dawn
with an unfit “hello.” And later when the presents
are in stockings crowded by the chimney breast,
to remember the lead-haired fisherman I was then,
waiting a year for the prize of a red honey jar,
at a sagging table eating my eggs among ashes—
whoever does not love this does not love this life!
I hope that you live, and the city, amid duties.
57.
What kind of life is called a healthy life...?
I don’t ask that it’s too easy or too hard.
I’d like something in between the two ... 
At the same time I don’t want to know,
even if it is my call ... I know you know
I don’t wish to shave my head again
or work the funerals ... the center of attention ... 
At the same time I don’t want to be bored!
Underneath the veil ... in gloves and pearls ... 
W/r/t life ... that’s my prerogative ... bitches ... 
61.
Love’s syllables scroll.
Tag them, Verona.
May is a happy man.
Consider pressed his tiny region.
Place the stars or less.
Fragrant hues applaud the Nile.
One tree sounds.
Love, the two unique dogs.
He speaks fluent hearts.
A dog can enjoy his humorous letter.
No one has bought cilantro, my arse.
Your lie, my boast.
I will not keep silent in the lawsuit, Bilbo.
63.
In general I hate discussing my poetry
so I always ask questions
there’s a kind of writer/artist though
and you meet them all the time now
who only talks about their “practice”
without anyone caring or asking
(it isn’t connected to success)
and shows no flicker of interest
in anything anyone else does
if the choice is between talking about me
when I don’t want to talk about me
or talking about you
when you only want to talk about you
then let’s talk about me
by the way if you don’t know
this type of artist you probably are it sorry
",Sam Riviere,"Living,The Mind,Arts & Sciences,Language & Linguistics,Philosophy,Poetry & Poets"
157,"
                    The Rule of Three
                ","
One of the first I learned was the trinity, three persons in one
God: father, son, and holy spirit, née ghost. Then I started writing
JMJ on all my homework and tests, for good luck, but also because
My ballpoint’s blue ink looked pretty beside the paper’s purple
Ink, like the inside of a clamshell when I teared up or squinted
From the smell. Sometimes the sheets were wet and curled like
Petals reeking of gin, which is why it was called spirit duplication,
After the nonflammable alcohol used in the process. Jesus, Mary,
And Joseph, is what the three initials meant. I’d draw a cross from
The descending caret of the M and think of Mary, the mother,
And of the other Mary, not, weeping at the limp feet of the crucified
Jesus. Where was Joseph, I wondered, but never asked. We seemed
To pity him a little, for reasons I couldn’t name, like my father,
Who was both my father and a son, and soon to be the son of
His father’s ghost. When my grandmother was dying, she asked
Her only child, my mother, to go with her. Mom waited decades
To obey, but she finally went. Together in one grave now, they are
Two Marys, maybe with the Jesus of their most solitary prayers,
Petals littering their one stone’s four corners. Being motherless,
Like being childless, is both good and bad, I think,
And it is a third thing, too, that is neither of these.
 
",Kathy Fagan,"Living,Death,Life Choices,Youth,Relationships,Family & Ancestors,Religion,Christianity"
158,"
                    Love Poem So Tall It Ends in Heaven
                ","
A man I loved  kept a  folded square
of    masking   tape   in   his   pocket    
He  did   this      / only   for   a   year    
His    masking    tape   was     bright
orange and fraying    As evidence  /
coroners   had   used   it   to   attach
to   his    father’s    calf     the     rope
his   father’d   used       /   This  man
planted    the   tape     in   our   yard
when   the    year   was    done   and
from  it  grew  thirteen  beams      /
From   these   beams    rafters   grew    
Ropes uncurled   from  these  rafters
and fathers  hanged  from the ropes    
/      Over    the    fathers     a     roof
blossomed        like         a       shield
and against it a ladder leaned  / The
ladder            was            so         tall
the  man   I    loved    said    it  must
have  ended in  heaven     And down    
/  from the ladder an angel  scurried
while    we    slept       In  its   mouth
it  carried   torn   strips     / of    tape    
The    angel     pressed      this    tape
on the  calves  of  the  man  I   loved
like   bandages       /  Each  morning
I removed the tape     I  was   careful
not to wake him     Each morning  /
he’d    walk    through   the    garden
of   swaying   fathers      He’d   kneel
beside  our rosemary bush     / He’d
rub its leaves in his hands  He’d ball
his hands in his hair to scent it   He
wanted           /   just      to       keep
his earthliness with him      / In hell
this is the only prerequisite
",Jayme Ringleb,"Living,Death,Sorrow & Grieving,Love,Relationships,Family & Ancestors,Religion,God & the Divine,Social Commentaries,Crime & Punishment"
159,"
                    On Beauty
                ","
Where there’s blood, there are birds.
After the war, many of the men’s faces are missing parts: an eye, a nose, a mouth.
One doctor uses a man’s own rib to construct a new jaw.
They call him the-man-who-fixes-faces.
A body might stay whole in the trench, but who can resist looking up, sometimes, at the birds?
You get out alive, maybe, but your face wears forever the look of what’s lost.
The-man-who-fixes-faces might give you something like a face.
Now all you see are faces turning away.
A bullet wounds in a straight line, but shrapnel is feathery: it picks up dirt.
The birds, it’s easy to forget, are filthy; a little bird in the blood can kill you.
A square within a circle, the golden ratio, symmetry, they say, makes a face beautiful.
Birds have two eyes, two legs, and two wings, but the soldier’s face is half here, half in the air.
Mirrors can be psychologically damaging to birds.
Birds are territorial.
Birds keep going back to the fountain to check on that one bird beneath the water.
In the park near the hospital, the-man-who-fixes-faces paints some of the benches blue.
The blue benches are for the men whose faces are unrecognizable.
I’ve seen a bird attack a window.
If you don’t want to see a man healing, look up at the sky.
Why is the sky blue?
Symmetry: a line drawn from the sun through the zenith to the “anti-sun.”
Like shrapnel, light scatters.
",Beth Bachmann,"Living,Sorrow & Grieving,The Body,Nature,Animals,Stars, Planets, Heavens,Social Commentaries,War & Conflict"
160,"
                    Quincing the Poet
                ","



What can you see elsewhere that you cannot see here? ... Had you never gone out and listened to idle talk, you would the better have remained perfectly at peace.
—Thomas à Kempis, The Imitation of Christ



The Queen of Sheba packed fenugreek,
turmeric, milled cardamom, desiccated
coconut, sweet almond oil, figs, fat
amber dates, green lemons, and mint,
onto a dozen knobbly camels. Let’s see,
Poetaster, how your sinuses like these!",Geraldine Clarkson,"Living,Life Choices,Activities,Travels & Journeys,Religion,Judaism,Arts & Sciences,Poetry & Poets"
161,"
                    john brown’s
                ","
fine parchment     face
suddenly     chantilly
lace    his torso     a doily
perforated     twinkling
with sweet     patient   fungus
shiny maggot-
milled    one old gold trinket    slipped
between two ribs
his legs  folded  and cold
he   too   was somebody’s
honeybunch    and heartleap
his jaw an ox-bone
his eyes full     of lake
his burring voice    booming  out
bold songs     likejohn bro-own’s    body
da-da da-da  da  da    da",Geraldine Clarkson,"Living,Death,The Body,Social Commentaries,History & Politics,War & Conflict"
162,"
                    Poet Wrestling with Her Empire of Dirt
                ","
Aba says in a blizzard, fill the bathtub.
With firewood. Aba says a leaky roof
is a blessing. Provided
the bucket. To melt
snow. With fire. We gather.
All the trees in Queens. Shake
& shiver. My axe
cannot approximate.
My axe is a plastic bottle. Filled with club
soda. I wonder
when it unfreezes,
will it explode. Aba says: Light
of my eyes,
where are you getting your science.
I no longer know. I used to believe
in string theory. But the field
breaks. Too many. Rules.
& you can’t quantify nor quantum
even a drop of rain—everything’s just
too damn big. For models that would prove. The rules. Tried & still
not true. The roof is always leaking. The bathtub is a mass
grave of trees. Aba says go outside
before it’s too late. But I have. I’ve seen.
In a public bathroom I hide
with many other women
from a storm. The leaky roof
fills with cinders & once more.
A dead bird. One of us screams.
They all scream. When I pick him
up off the slimy floor. Pick
the maggots from his body.
Soon. I have the bathroom. To myself.
In public. I have an entire sanctuary.
Of sorts. To mourn. When I bring the dead
home. Aba tears at his clothes & covers
the mirrors. Won’t let me burn
the body. Says even birds died
in the Shoah’s desperate, hungry hands.
Days before the bodies were turned
to ash. Perhaps this bird too descends
from a lone survivor. We cry for
his mother. We cry for my grandmother.
Free up the bathtub & flood our home.
With rainwater. Float
a burning, empty pyre.
I say: Aba, this isn’t what we do
either. Aba says: It’s too late
to go outside. Which I do. I try.
I dig & dig.
For dirt, defying
my father.
I lose
the feeling
in my hands. In snow
that doesn’t quite stick
to the ground. Night falls
& his body stays warm
under my layers
drenched. From
sleet & sweat.
I won’t give
in. Birds gather around me. Dark lights
against blue cement. They wait it out.
They stay perfectly still.
Right out in the open.
",Rosebud Ben-Oni,"Living,Death,Relationships,Family & Ancestors,Nature,Weather,Arts & Sciences,Sciences,Social Commentaries,History & Politics,War & Conflict"
163,"
                    Dictionary of Owl
                ","
Who cares about the redbud tree, its flowers
half-black, half-pink, from winter’s April freeze;
who cares who lives halfway or dies too soon,
the blue jay’s baby squirming on bare ground,
the agonies of blood, the frigid breeze
shaking the fragile sense of April showers;
who cares who craves the heated pools of June,
the lake of boaters buzzing by or drowned.
Two vultures meet me at my open door,
scanning for carrion, the stink of spasms,
the sky-gods pecking rotting flesh for food;
who cares if this strange order ends in good,
or if the chickadee lands in the chasms
of endless carelessness forevermore.
",Mary Meriam,"Nature,Animals,Trees & Flowers,Weather,Religion,The Spiritual"
164,"
                    Caw
                ","
Whose branch this is I think you know.
By how my (question-marks as) claws inscritch the bark.
How my worry-work along this bough
runs back and forth (and copper-keen) and evermore;
I got mocked and nicked No-Fly Bird
not for nothing.
Not for nothing have I picked this oak.
Though not thicktrunk-ancient as some angel-oak,
it’s sure the highest of our high so suits my lack.
—Charred wings won’t lift; I’ve got no glide
nor span to speak of. Ain’t this my beat : my usual limb.
Ain’t this pecking (carking) pulse
my far and wide.
",Atsuro Riley,"Living,The Mind,Nature,Animals,Trees & Flowers"
165,"
                    Ladder
                ","



[ Johnny Pep, P.O.W. ]



When they flang me down that hole I clawed for home—
When they sealed the seam with clay : sucked roots and ore—
When my gut would grind would groan of lack I ’voked some meat—
When I was blindered underground I seen our creek—
When stench would stain the mind the mind would branch—
When I got stripped & roped to stand for sleep I reined my hoss—
When cane-straps flogged us cross the field we’d call a tune—
( When rows of welts ( still ) grave the mind the mind will climb. )",Atsuro Riley,"Living,The Mind,Social Commentaries,War & Conflict"
166,"
                    Origin
                ","



[ Tetsu schools her son ]



Bloomed no intention not no notionof  a child but out you came.
What some got natural motheryknow-to-do unborn in me.
I been brought from cross the water far—every bone a alien never not.
(No soil no roots yall clinch so hardfor home gon’ be my home.)
My flint mama was no lamp to menor well my name she gave means iron.
Long nights back home we boiled our seafor salt to sell the salt.
On me mongst moss and spruce the unclesand the sofu took their turns.
Time and tide I’d had to burnto (cauldron) boil the sea and eat the salt.
Himself  who was your seed he called meSteel when he would call me liked my sharp.
Yes once you heard him down thetelephone (some breaths) the line broke off—
",Atsuro Riley,"Living,Parenthood,Separation & Divorce,Relationships,Family & Ancestors,Home Life,Social Commentaries,Gender & Sexuality"
167,"
                    Hankerer
                ","
Had it had good tang to it or even a cell’s cell of succulence
he’d have squirreled the day away
to paw and
tongue.
",Atsuro Riley,"Living,The Mind,Time & Brevity"
168,"
                    Pieces on the Ground
                ","
I gave up the pencil, the walk in woods, the fog
     at dawn, a keyhole I lost an eye to.
And the habit of early, of acorn into oak—
      bent   tangled   choked because of ache or greed,
      or lousy light deemed it so.
So what. Give up that so what.
O fellow addicts of the arch and the tragic, give up
     the thousand-pound if and when too.
     Give up whatever made the bed or unmade it.
Give up the know thing that shatters into other things
     and takes the remember fork in the road.
The remember isn’t a road.
At noon, the fog has no memory of fog, the trees I walked
      or wanted to. Like the pencil never recalls its least
      little mark, the dash loved, the comma which can’t,
cannot dig down what its own brief nothing
      means on the page. I don’t understand death either.
By afternoon, the brain is box, is breath let go, a kind of
    mood music agog, half emptied by the usual
    who am I, who are you, who’s anyone.
Truth is, I listen all night for morning, all day
      for night in the trees draped like a sound I never quite
        
get how it goes. There’s a phantom self, nerved-up
      as any arm or leg.
Of  course I was. Of course I stared from the yard,
      my mother at the window
rinsing knife and spoon and the middle of her life.
In drawing class, all eyes fix on the figure gone
       imaginary, thinning to paper. Not the wind or a cry
       how the hand makes, our bent to it—
              pause and rush, rush and pause—
small animals heard only at dark, spooked in the leaves.
",Marianne Boruch,"Living,Disappointment & Failure,Separation & Divorce,Sorrow & Grieving,The Mind"
169,"
                    Imogen and the Beginning of Color (an Excerpt)
                ","

 


 


 


 


 


 


 


 


 


 
",Gabrielle Bates,
170,"
                    A Celtic Miscellany
                ","
Magic rain magic mist magic dew magic hail
Magic darkness magic sea magic waves magic
River magic fountain magic well magic spring
That bursts forth when a magic spear pierces
Rock magic oak tree magic ash magic lime tree
Magic bough magic yew magic hawthorn magic
Tree to make you young again magic tree to
Prevent hunger magic thorn magic ivy magic
Fern magic blossom, mistletoe and mandrake
Magic wild grasses magic wheat magic breath
Magic blood magic feather magic dung magic
Piss magic mantle magic trousers magic veil
Magic hat magic chain magic sword magic
Shield magic hearth magic bench magic door
Magic cry of a deer or cry of a magic deer;
Seven as a magic number magic the human
Head for divination magic also the head of
A dog, magic too vessels that burst in the fire
To uncover disobedience magic the river
That rises to drown liars magic the stone
That causes silence magic the deep lake
That causes forgetfulness magic the hazelnut
That makes a lover foolish magic the stone
That banishes sorrow magic the charm bought
Cheaply in the form of small poetry books,
Or nine the magic number and the magic
Number seven again and the magic twelve also
And green as that magic color violet as magic
Red as magic black as magic white as magic
Purple also as a magic hue and also red again;
Magic also the felling of two oak trees in a wood
And the magic wand used by the Druids to
Find your beloved carried away by fairies—
And, when all else fails, magic the new-fangled
Blessings of Christians swarming into our oak
Wood now, making even the disappeared speak.
",Thomas McCarthy,St. Patrick's Day
