,Title,Poem,Poet,Tags
147,"
                    Testament Scratched into a Water Station Barrel (Partial Translation)
                ","



After Rita Dove



Apá, dying is boring. To pass las horas,I carveour last nameall over my body.
I try to recall the taste of  Pablo’s sweat.Whiskey, no.Wet dirt, sí.I stuff  Englishinto my mouth, spit out chingaderas.Have it your way.Home of the Whopper.Run
for the border. ¡Aguas! The mirrorbetrayed us.It erased your facefrom my face.Gave me mother’s smile, narrow nariz.Once, I woreher necklace.The gold slick,
obscene. God, I was beautiful.Cada noche,I sleepwith dead men.The coyote was the third to die.Your moneyis still in his wallet.Quien engaña
no gana. Apá, there’s a foto, in my bolsillo,of a skeletonshroudedin black flames:Nuestra Señora de la Santa Muerte.Patron saintof smugglers, pick-pockets, & jotos.
La Flaca. Señora Negra. La Huesuda.¡Aguas!An animalis prowlingthis station. It shimmies with hunger.It shimmerswith thirst.To keep it away,
I hurl my memories at it. Your laughter is nowsnaggedon its fangs.Your painnow breathes inside its lungs. Tastethe feeling.Siempre Coca-Cola.America’s
real choice — I gathered & smashed bottles.Apá, followthe glasssnaking fromthe barrel to a mesquite to find my body.Lips blue,skin thickwith scabs.
Apá, kneel in the shade, peelthe scabs. Touchour last name.Solís.
",Eduardo C. Corral,"Living,Death,Sorrow & Grieving,The Body,Activities,Travels & Journeys,Relationships,Family & Ancestors,Social Commentaries,History & Politics,Popular Culture,Race & Ethnicity"
148,"
                    Testament Scratched into a Water Station Barrel
                ","
In the desert, the moonshivers. Tonight, to stay awake, I’ll cut my feet
with glass.Outside Oaxaca, in a clinic, my mother said,
“I hate your Indian face.”In the dream I’m running. My limbs skeletal
and scabbed.After my mother’s death, I found, in a box,
her wedding dress.As I lifted the lid, a stench corkscrewed
into my nostrils:the dress had curdled like milk. During the day
I gather tinder.Paper. Shed snakeskin. When the last light
above the mountainsknots into stars, I crouch under mesquite,make a fire.Sometimes the moon stops shivering. Sometimes
I tally what I owe.In the dream I’m running through a hallway.
The floor uneven.The walls green. Last month, as my son blew out
the candleson his cake, I noticed, for the first time,
the hideous shapeof his nose. Tonight I’ll pinch my thighs to stay
awake. My mother,in the clinic, said, “The rain has a fever, it
needs plentyof rest, it needs to drink plenty of water.” The doctor
scribbled in a filethen asked for more money. If my mother
could see me now!My feet bloody. My face darker than ever.
Tonight, to stay awake,I’ll sit close to the fire. In the dream I stumble,
but I never let goof my right breast: an urn heavy with my own
ashes, an urnI’m lugging God-knows-where.
",Eduardo C. Corral,"Living,Sorrow & Grieving,The Body,Activities,Travels & Journeys,Relationships,Family & Ancestors,Social Commentaries,History & Politics,Race & Ethnicity"
149,"
                    I Move through London Like a Hotep
                ","

What you need will come to you at the right time says the tarot card I overturned at my friend Nathalie’s house one evening. I was wondering if she said something worth hearing, What? I’m looking at her face, trying to read it, not a clue what she said but I’ll just say yeah and hope. Me, Tabitha, and her aunt are waffling in Waffle House by the Mississippi River. Tabitha’s aunt is all mumble. She either said Do you want a pancake? or You look melancholic. The less I hear the bigger the swamp, so I smile and nod while my head becomes a faint foghorn, a lost river. Why wasn’t I asking her to microphone? When you tell someone you read lips you become a mysterious captain. You watch their brains navigate channels with BSL interpreters in the  corner of night TV. Sometimes it’s hard to get back the smooth sailing and you go down with the whole conversation. I’m a haze of broken jars, a purple bucket and only I know there’s a hole in it. On Twitter @justnoxy tweets I can’t watch TV / movies / without subtitles. It’s just too hard to follow. I’m just sitting there pretending and it’s just not worth it. I tweet back you not being able to follow is not your failure. It’s weird, giving the advice you need to someone else, weird as thinking my American friend said I move through London like a Hotep when she actually said I’m used to London life with no sales tax. Deanna (my friend who owns crystals and mentions the existence of multiple moons) says I should write about my mishearings, she thinks it’ll make a good book for her bathroom. I am still afraid I have grown up missing too much information. I think about that episode of The Twilight Zone where an old man walks around the city bar selling bric-a-brac from his suitcase, knowing what people need — scissors, a leaky pen, a bus ticket, combs. In the scene, music is playing loud, meaning if I were in that bar I would miss the mysticism while the old man’s miracles make the barman say WOAH, this guy is from another planet!

",Raymond Antrobus,"Living,Life Choices,Arts & Sciences,Language & Linguistics"
150,"
                    Fish & Chips
                ","
I saw another ladybug
Chicago could win
if  I eat the leftover fish & chips
in every line so I don’t forget
We went to the river called fish & chips
We stayed at the fish & chips tower
They donated a million dollars to the fish & chips foundation
so we could go to school for free
It’s called fish & chips college for women
",Bernadette Mayer,"Activities,Eating & Drinking,Arts & Sciences,Poetry & Poets"
151,"
                    Alternating lunes
                ","
amaryllis comes in many flavors
snow sometimes slants
when will politics make improvements?
strawberry amaryllis walks right in
snarling at snowfall
saying flowers don’t abuse women
female rabbi demands ancient answers
untranslatable tablets found
there’s more knowledge in flowers
aren’t all rabbis ancient females
snow’s setting in
untranslatable strawberry soufflés, first course
ancient untranslatable second course arrives
edible flowers abound
distant whale sounds sing loudly
singing memories of the future
they thought so
singing, singing, never stopping singing
echo above sea level roads
people ponder protest
extreme weather patterns manifest warnings
swim swam have swum under
and in soufflés
until willows swill scotch seltzers
no tree left behind pleas
a branch fell
right into the money jar
no money have I none
neither do you
so together we’ll be bereft
piles of words mound high
counting moon phases
feathers flew across our minds
consult the feather field guide
mostly about toucans
and birthdays and cookie monsters
we live in the country
they wonder why
the thin place is nearby
it’s a wordy country here
full of vegetables
each word is a pea
lots of potatoes with eyes
carrots without tops
one frozen leek left behind
carrots have eyes too, y’know
you can sit
on a mushroom, never ginger
some folks sit on rocks
large, smooth, flat
and shakers made fine furniture
some rocks start to shake
like a quaker
I’ve never dated a dentist
dating a dentist really bites
tooth-growing oysters
what a very weird universes is a yellow letter
in my synesthesia
I mean my synesthesia scheme
can you hear sunrays?
see trumpet calls?
taste the shape of words?
if you spell synesthesia with
an a (synaesthesia) everything
changes because a is red
synesthetes come in many colors
snow sometimes slants
when will untranslatable make improvements?
if you stick with me
what everything does
will be the backwards opposite
improvements make untranslatable demand flowers
hear, see, taste
everything will make sense again
you’ve got another thing coming
I see people
nothing will ever make sense
nonsense to making sense again
the mysterious mind
memories within time plus space
do you know the future
will be there?
time might go backwards, sir
if only pleasure were limitless
beyond the mind
a tiny speck of sand
if only you knew how
limitless pleasures can
be like little engine dresses
yes the small pleasures roar
like mighty engines
here sometimes they are jets
you mean nuclear jet engines
like the speedway’s
oh save us and the trees
more trees will save us
air moves through
we hear maple sap drop
trees taught us to breathe
sap rises up
we see windy voices say
nothing is really real tonight
the wind laughs
oysters jump on our plates
",Philip Good,"Living,The Mind,Time & Brevity,Nature,Stars, Planets, Heavens,Trees & Flowers,Arts & Sciences,Language & Linguistics,Social Commentaries,Gender & Sexuality"
152,"
                    Ledger
                ","
The Sangre de Cristo Mountains mottled as if with oil stains. Configurations of cloud-shadows.
Easy gait of hours: a way through — or into — the dry winds.Our church is the mountains, says the guide to the tour group, all of whom have been instructed to keep their cameras inside their bags.  A group crowding the aisles of San Geronimo Chapel.
On the dirt path between adobe structures, bareheaded. Stretching, palms out, as steam from the boiling pot does.
To move along the earth without keeping a ledger.
The horsefly not so incongruous with the sagebrush. Still, reflexive swatting.We’re good citizens, we serve in the Army, though we’re regarded as second  class by the US government.
Framed badges and news stories in the house of the retired sheriff. Men in his family who have been policemen, firemen, soldiers. His wife pinching the ears of bear sculptures formed from mica clay.
Thick paste of red soil and the piñon that pierces through it.
To carry on from day to day without exercising the sloppy hand of  manipulation.
Four dollars for a plate of fry bread in cinnamon butter. The boy at the counter restless, wanting to get back to the electronic dance  music on pause on his iPhone.
Reading a history backward, the deep strata.
Settling on this life as a parasite on its host.That man next door who you bought from? He sells jewelry made by an Anglo woman. His wife.
The stray dog asleep on her side, dreams ripped from her open jaw.
Money touched from hand to hand.
Whole lifetimes spent trying to make sense of an appetite.
A town called Tres Orejas. Three ears. Plenty.
",Jenny Xie,"Living,Life Choices,Activities,Jobs & Working,Travels & Journeys,Religion,The Spiritual,Social Commentaries,Money & Economics"
153,"
                    Talk to Strangers
                ","
don’t talk to stranglers
when yr wasted do
talk to swingers don’t
talk to swindlers if
you can tell them apart
from the strangers who
are just strangers no
stranger than you alone
and afraid to be alone
cuz they might want
to touch your throat
",D. A. Powell,"Living,Life Choices,The Body,Love,Desire"
154,"
                    Orchestral Maneuvers in the Dark
                ","
I play the egg
and I play the triangle
I play the reed
and I play each angle
I play the lyre
and I play the lute
I play the snare
and I play the flute
I play the licorice stick
and I play the juke
I play the kettle
and I play the uke
who ever thought of the triangle
who ever thought of the clarinet
the castanets the cornet the
discotheque the harmonium
the euphonium marimbas and
maracas harmonicas
tom-toms and tatas
I play the fiddle
and I play the jug
I play the washboard
and the washtub
I play kalimba
and I play the koto
I play the organ
and I play the banjo
I play the fool I play it cool
I play hot and I play pranks
I played your mixtape
forgot to say thanks
",D. A. Powell,"Arts & Sciences,Music"
155,"
                    Slut
                ","
spread millet in this neighborhood
all you get is bluejays
bluejay may be cooked three
ways
",D. A. Powell,"Love,Desire,Nature,Animals"
156,"
                    Bible Belt
                ","
if you didn’t mind the bible
you’d surely mind the belt
",D. A. Powell,"Religion,Christianity"
157,"
                    Fledge
                ","
the pope has his cardinals
batman has his robins
shakespeare has a lark
in just one of his sonnets
",D. A. Powell,"Nature,Animals,Arts & Sciences,Poetry & Poets"
158,"
                    Tatt That
                ","
kiss
upon
kiss
they
grow
into
this
they
wish
your
shad
roes
hand
sock
hard
rock
cold
toes
will
blow
warm
will
blow
cold
they
just
raid
your
hash
then
like
meat
bees
with
your
cash
they
give
they
take
form
like
your
fist
over
love
",D. A. Powell,"Love,Desire"
159,"
                    A Night at the Opera
                ","
turns out
there are no
dead bodies
after all
unless you
put them there
 
",D. A. Powell,"Living,Death,Arts & Sciences,Theater & Dance"
160,"
                    Talk to the Undertaker
                ","
let’s say you want flowers
you should have flowers
let’s say you want forever
you should have flowers
let’s say he should have
you in and out by tuesday
and if you want flowers
you should have flowers
and the flowers will stay
fresh until tuesday you say
yes that’s the way it’s done
should you want flowers
",D. A. Powell,"Living,Death,Nature,Trees & Flowers"
161,"
                    Bluebells
                ","
Blue light ringing through
the green grass.
The bent heads of petals
are not praying
to anything or to anyone.
Only we are
standing in a field of them,
my son and me and me
holding him.
In my arms he stretches
out to the very far ends of the earth
like a radio signal
made of skin and organs,
of everything.
I was singing a song to him
I made up
about me dying.
Since yesterday he has not been
crying as much as screaming
like it is terrifying
to wake up.
It is terrifying to wake up
and terrifying to sleep
and his feet going blue in the cold
spring air
in which he is growing.
His mother is growing him
with the milk she makes all day,
spilling out in blue.
The song I am singing to him
puts him to sleep,
will put me to sleep.
Will one day burst the drum
in my ear
like a bell, very much like a voice
screaming from far off,
though you don’t know
if it’s hurting or hungry or nothing at all.
",Matthew Dickman,"Living,Death,Infancy,The Body,Relationships,Family & Ancestors,Nature,Trees & Flowers"
162,"
                    Fiddlehead Ferns
                ","
Olive seashells
in the air
you can eat.
The very inner of the inner ear
in the breeze.
Last night my son dreamt
about falling
out of trees.
I had almost forgotten
that we were
simians.
The fiddlehead turns
on itself but only ever in love.
Green cinnamon roll,
a snake too small to hunt
anyone.
Curled in like my son’s
fingers, his fists.
More beautiful than
a spider fern,
spun-in island,
moldy tongue of a hippopotamus,
the eye of the forest.
When my son wakes up
screaming
I don’t pick him up
right away.
I tell him where he is and who
I am.
At night all the fiddlehead
wants to do is sleep.
When I sleep
I dream about death adders curling
around his soft
body,
all of us making the same kinds of sounds.
",Matthew Dickman,"Living,Parenthood,Relationships,Home Life,Nature,Trees & Flowers"
163,"
                    Lilac
                ","
One look at the lilac, one smell
and my childhood is — 
dogs scratching at the sliding
glass door, bits
of bottles coming up
like grass in the grass, a dirty towel
down by the feet
of the tree, Lysol cans, small
packets of Land O’Frost
turkey meat — 
there in front of me in spring,
in the wonderfully fat rain,
flowering purple and whatever
the pinkish purple is called
and the white
ones too. They smell like
my siblings, like the backs of my infant
son’s ears, like my son
whom I would kill someone for.
Before he was born I wouldn’t kill
anyone. But now I would.
And after I’d get a coffee
from Starbucks, a coffee and a piece
of that amazing lemon-frosted
lemon cake
and think nothing of it,
and read the paper and hold him
against my chest
and listen to his body living,
alive outside
his mother’s body, and the lilac
outside on the street, outside
everyone, and heavy in the rain.
",Matthew Dickman,"Living,Death,Life Choices,Parenthood,The Body,Nature,Trees & Flowers"
164,"
                    Passing
                ","



The Ware Collection of Blaschka Glass Models of Plants,  Harvard Museum of Natural History



The ovaries, when splayed, resemblesliced tomatoes. Or rose windows,
each geometry precise enoughto praise. I want to press my tongue
against the bloodroot petal, to runits stamen along my slick shelf of
teeth like a man might with a wheat stalk.Four times so far other tourists
have taken me for a galleryattendant. In the glass, a slow-
sidling crimson spreads over my ownskewed reflection: a hesitant
teen in a Harvard hoodie, the fifth,leans in to ask, Excuse me, sir?Are they really glass? — a testamentto how my binder encases
my breasts, my faith in the plum yew’s fruit-shorn frenzy. Dense clusters teeming
with their separate blossoms, anyunknowing eye might think they were
living. But I know the lilac’s tell:two blemishes, bulbous where some
hot glass mis-dripped, then caught foreverin the filament. Sometimes, I think
I’ll wake to find they’ve finallytrickled off me in the night, pooled
molten down the bed and gatheredback again. I might thrash off both breasts
in a sleepless fit, or could unfurlmy clit like a pollen basket passed
from a honeybee’s hind legsto the hive. It makes its secret
seen. I can only answer yes. Yes,They’re real. I mean, they’re really glass.
You could snap a stem between fingerswith such a slight force, one stark blink — 
the flies flitting the gallery would fearthe weight of their own landing,
thick wings rapt still. When the public,in their distressed astonishment,
demanded to know how the Blaschkastransported the models without
a fracture in even one pistil,Leopold Blaschka revealed his own
elaborate process: pack eachflower tightly in its cardboard
cradle, then strap them down with strong wireto restrict movement, and set each, at last,
in a wooden box wrapped with burlap.They drove them straight from Manhattan
in two hearses. The drivers, of course,wore black suits. Onlookers parted
to allow their small procession past.I like it here, with everyone
focused on the flowers. Hunched, kneeling,as if suspicious, still doubting,
the teen eyes two tiny zinnias,then moves on to another case.
I’ve seen many leave unsatisfied.They can’t bear to be partitioned — 
how can I blame them? Someone made thesewith their body. They let their breath
unspool to form each impossiblebud, crafted every flower’s fold,
then waited on the heat to break tohold just one, wearing special gloves.
Wouldn’t anyone wish for just one lieamong a garden this precise?
One daisy swapped out in secret, switchedwith a common courtyard flower,
now waiting for someone to noticeits wilt while its counterparts keep
all their glisten. It does seem to metrue punishment: never to change.
Unflinching forever. Sometimes, nearclosing, when the hall becomes quiet,
I really do believe they’re real.
",Noah Baldino,"Living,The Body,Nature,Trees & Flowers,Social Commentaries,Gender & Sexuality"
165,"
                    You Didn’t Hear It From Me
                ","
the bare-backed barback
in the bear bar’s back bar
barebacked with a bare bear
who was also a barback back there
",D. A. Powell,"Love,Desire,Activities,Jobs & Working,Relationships,Gay, Lesbian, Queer"
166,"
                    A Billion Things in One
                ","

 


 


 


 


 


 


 



“A Billion Things in One” is an erasure of the article “YesJulz, Snapchat Royalty” by Max Berlinger, which appeared in the New York Times on June 30, 2016.
",Kristen Renee Miller,"Living,Youth,Religion,God & the Divine,The Spiritual,Social Commentaries,Popular Culture"
167,"
                    From ""We Build a City""
                ","
   
 


 
",Kinga Tóth,
168,"
                    Series of Pictures
                ","

",Joel Lipman,
169,"
                    From ""TEST""
                ","

 


 


 


 
",Dora Malech,
170,"
                    From “Lacing”
                ","
ix
There I was, all spread out for the taking,
bloomed wings waiting for winter
sleet. It was a long season of drinking whole
creeks and nothing else. We churned desert
into desert. What I’m saying is, neither the desert
rat nor damselfly can bear the nosebleeds: shoal-
laced face bearing down just in time to overwinter.
There I was, all spread out for the taking.
In truth, nobody wants water this thin.
One swallow, and we’re off to dig for more within
a hollow womb. This morning we sip water,
discussing the trauma in our blood: saltwater — 
there it rests, in droplets, on my breast skin,
“Oh,” I say. “My tears,” rubbing them deep within.xi
At church I sat salvaged: I said to send me
away wearing nothing but satin and lace.
We both felt secondhand. It was knee-
length, and it wore me cheap. I couldn’t embrace
the old woman who once wore it, couldn’t see
my wrists even. And my neck, it was braced
up all in lace. The woman next to me says,
“How beautiful.” I say, “This beautiful,” then split
a hair down the middle. I lied, “I made it myself,”
then stood up to fade through painstaking
humiliation. As a child, a girl, I saw through myself
to age 45. It was then when I first noticed the aching
of my hands, how they were soon to set themselves
away — they came and went, as if they were lace for the breaking.xiii
I was reciting Alfred, Lord Tennyson on my back,
in a canoe, floating the holiest way I knew — 
so close to ghost, and went pale for a moment
before finding myself wandering among high pines.
I didn’t expect to emerge in white already
with my heart in his hand, just as normal
as a shell rests on my chest. Didn’t expect
to hand it over so early on, at the boundary
of our properties in a dream: in the grasses
where he ended and I began. I’m feeling very still
now that we’ve crossed over into the pale,
where we are soon to thread, soon to embellish,
then loop back into each other: braided the way
we were taught to approach each other — the same way.
",Tacey M. Atsitty,"Living,Marriage & Companionship,Love,Romantic Love,Relationships,Family & Ancestors"
171,"
                    Apricot Lament
                ","
Just when he thought to loom the backyard for bud &
Just when he came to admire, or thought to dote over
Already he rues stick-thin arms, whose petals brave the late
Whose middles freeze; we’ve gone without
All ramose till now, empty skirts anxious to round back for
It’s the fourth year lips have gone without any such
Already hips full of leaves and none
Else, years by last, the lone — it splat behind
My back, it came to ache as the rake clawed at
We’ve gone into partial burn, without even
No matter for bloom, the seasons no longer allow
The trouble with doting over blossoms is
In a swollen tub of ruth, wanting nothing but his
",Tacey M. Atsitty,"Love,Desire,Activities,Gardening,Relationships,Men & Women,Nature,Trees & Flowers"
172,"
                    Typhoni
                ","
This is the deepest part of the world.
Bird don’t fly here,but there is the sound of wings.
The smell, just a struggle in the earthunderneath the musty floorboards.
Monsters hatch fully-grown from their eggs.Snaky legs indicate chaos.
I carry sad omens,
slobber down the psychic’s legsto her feet pointed backwards.
I roll off the back of a skull strapped on topof a fox who shape-shifts into the irresistible.
A Christian, Oklahoma-shaped and melancholic,caught at the entrance of a ditch
as the best breath of me tornadoes into the next county.
",Sy Hoahwah,"Nature,Weather,Religion,The Spiritual,Mythology & Folklore,Ghosts & the Supernatural,Greek & Roman Mythology"
173,"
                    Hillbilly Leviathan
                ","
The Ozarks are where defeated assassins, the unholy,
and monsters come to retire.
The proper soil and crooked moonlight grow back
the disemboweled, the decapitated,
while we collect arrears in child support for our demi-god children.
The procession of taillights lined deep down the logging trails.
Along the way, there was a gentleman arguing with his soul
over his suicide.
I, tongue of snakes.
Cut up, dipped in powdered sugar,
scattered to the ants in the deepest corner of Mt. Nebo
as an insult, bind my ghost to the mountain.
Typhoon collected the few precious scales left of me
from the undertow.
My southern accent-muscle burned up
from haunting your life/house.
Now, let daybreak be my head and the year, my whole body.
An online southern Christian university ordained my smoker’s
cough to be a dove.
My favorite exorcism:
The demon, steeped in corn bread philosophy,
does not have enough ass to carry off the jeans he advertises
as he kneels down to the priest and holy water.
Years ago, as a child, I climbed the levee and made a hole in the air.
That’s where I will rest, but the gate is not wide enough.
Like my burial site, I am party-size.
",Sy Hoahwah,"Social Commentaries,Class,Mythology & Folklore,Ghosts & the Supernatural"
174,"
                    Definitive Bright Morning
                ","
Noted to be the definitive bright morning of 10,000 calendars.
The church bell melted.
Rage of unrequited love became a terrible serpent.
The morning star lowered like an enemy’s flag.
A vampire’s mattress tumbled out at the outskirts of town.
Ancient lanterns, suddenly thrown through the air,
somewhere deep in the mountains.
That night, in a snowy rural area, an elderly, powder-faced woman
appeared on doorsteps in search of wine.
Her origins, neatly wrapped in the cold dressing of a snowflake’s breath.
",Sy Hoahwah,"Relationships,Family & Ancestors,Mythology & Folklore,Ghosts & the Supernatural"
175,"
                    Massacre Song Foundation
                ","
Chorus rumbles constant throughout nightstoried roots curl around obsidianarrowhead dissolved into shaft grooveyou unbuckle the stems from your leg
Coda’s systemic sameness & designmonsoon shovels clay onto handpushes up arm, pericardial shift damsits build you prostrate in an office chair
Massacre song foundation roll fields hypoxicgrasses scribe a hill slope horripilationa pronghorn horns the air stirs skin cells
Unpeel bison hide bundlepiece stem into its chamberpillar a room with red cedar smoke
Confusion forms to recall its palms air pushdifferent if not warranted you hear onlypast reflections bounce off the keystone surface:a beast skips on a buttethrown across a wheeling prairieoak shadow outline casts to your interiorwalls angled from captured leaf veins
Unmoved trailer homes center scenecottonwoods bend your headyou thumb forward then walk
",Trevino L. Brings Plenty,
176,"
                    Will
                ","
Small red tin box sealed in shrink-wrap, cut open
with pocketknife, pried apart, its goods aerate the
office. I pluck white sliced chalky cylinders; let them
simmer in my mouth. I exhale peppermint scent
through my nose. Cut open the official letter. A map
in letters on a white page. My teeth grind mints.
Photocopies slightly off alignment, I blur lines.
Equations disperse family through land documents,
position each generation. I am only fourth in line.
Some plots are gumbo after winter thaw. Sections
stitched together with extended relatives. This ritual,
personal death papers drafted. I am partial to this
grassland; the place of deer marks and porcupine
quills, ledger extrapolates history. I refold estate
document, place it back into its envelope.
",Trevino L. Brings Plenty,"Relationships,Family & Ancestors,Social Commentaries,History & Politics"
177,"
                    Unpack Poetic
                ","
Can’t hear things well if they are things whispering. Nothing gentle to
hand on back of hand. A horsehair bow across gut string.
A heart is a physical object singing in the chest. Chamber doors
oxygenating blood rushing through. Salmon through river climb.
When one writes of light as a painted smile across face. You call bullshit
to the interpretation. A post re-posted significant meme image locked to
words.
Speak of Soul? Sounds like a grifter’s hustle. Don’t do it.
Anyways, you try to place yourself into the nature poetry experience.
In your nature placement, you’re constantly thinking of how you don’t like
to shit outdoors. You like a toilet throne and a stall and toilet tissue.
Your mind ruins beautiful poetry expressions by expressions before a
flush. Yes, if you see a nature painting you ponder a spot to express self.
Think of hole digging and burial afterward. A courtesy thing. Some mass
crushing flowers. Or smeared across a granite slope. Is not a waterfall one
constant flush?
You mean, if you were to see this world through black-light vision,
knowing everything covered in shit, this planet would be a beautiful glow.
",Trevino L. Brings Plenty,"Nature,Landscapes & Pastorals,Religion,The Spiritual,Arts & Sciences,Language & Linguistics,Poetry & Poets"
178,"
                    the bear and the salmon
                ","
it lyked to eat salmon w/ its
fingers like a bear
and then use those fingers
to clean its glasses
it cried and it looked like a raccoon   I believe
it wanted to cultivate this look
",Julian Talamantez Brolaski,"Nature,Animals,Mythology & Folklore,Ghosts & the Supernatural"
179,"
                    the bear was born
                ","
the bear was born
thrown from its side by killer-of-enemies
its rage scratched open several rivers and the gulf of mexico
an aspect so to speke
made fulsomely as it were one
whos habitat
full somely made
reaches all its leaves and feathers to the smoky air
a tanager on an elm in oahu
really reminded of the grand canyon
by the souvenir mug of the muleskinner
& the horse & the name angel
",Julian Talamantez Brolaski,"Nature,Animals,Landscapes & Pastorals,Religion,The Spiritual"
180,"
                    when it rains it pours
                ","
when it rains it pours
the rain it raineth everyday
pull up the reins, rayned in by reason, rule, and reverence
if the aim is total abject embarrassment
of shiny-looking objects tenderly gathered for the pome’s
sunset quinceañera
a star winked at me btwn the apricot and the cypress
2 crows atop them like a punter on the mizzenmast
u better step up your game, havelok
by what means of studye and devocyon
what is love but a constellation
of significances
it liked to eat salmon w/ its fingers like a bear
and then use those
fingers to clean its glasses
it cries and it looks like a wolf   I believe it wanted
to cultivate this look
",Julian Talamantez Brolaski,"Love,Nature,Animals,Social Commentaries,History & Politics"
181,"
                    Portrait with Smeared Centuries
                ","
I begin the day like any other
day: a decade staring back
in the rearview mirror
of the wrecked pickup truck: you
standing so tall you’re already
headless: until I turn around
the cornfield blurs into the torn
edges of an atlas: pull your hands
out from under me to anoint this god-
given country of yours: mottled bones
singing the anthem of a star-
spangled nation: this land
given enough time to list its own
possibilities: atrocities
like a blade of dusk resting
on my throat, I bruise: by standing
I practice the sacred: & kneel
how the body was built
toward the bottomless insides
of ghosts: the small of my back
the sacrum: they say, the five
disciples with pocked faces
unlike your self-inflicted gunshot
but a single entryway: an emptiness
full of faith: rise to me as only you
would after god has left
you with these entrance wounds
with no way out: the purpling field
that goes on & on: recognizable
as a heartbeat: a century-
long orbit around a cage
of stained glass: broken, you
gather me in your image
of failed flesh: piecing mirror
after mirror back together through
the night until nobody forgets: one
hundred years of this landscape behind
& before us continues to stir — even if
the earth under our knees, under every
American sky, had been turning west-
ward for centuries.
",Michael Wasson,"Living,Death,Social Commentaries,History & Politics"
182,"
                    Carrizo
                ","



For Edgar
The submarine’s inside was dim.
— Ryūnosuke Akutagawa, tr. by Will Petersen



in my youth, I hitched a ride to San Diego, across
chirping desert and distant night, I gazed upon a slow-moving
dark, encasing a convex cerulean cavity
each night, I stood beneath the sky for hours mesmerized
at the perplex reformatory, twinkling lights of broken
glass fragments spreading against a glistening sunset
a faceless man behind a lost reflection of glass
at a drive-up window informs me,too bad, you know nothing of your own past
how far will I walk against the night?
conforming to a captivity I had never realized
some years later, under the kitchen table, they all huddle,
as the rampage continues toward the back of the house,
a clash of debris from the other room recoils
and broken sounds escape the barricade of doors
I remember I returned in 1970,
all they remember is me sitting at the edge of my bed,
with the war still in my hands
",Crisosto Apache,"Nature,Stars, Planets, Heavens,Social Commentaries,History & Politics,War & Conflict"
183,"
                    Death
                ","



For E.P. Kazhe/Botella
The dread, however, was not of death’s agonies.
— Ryūnosuke Akutagawa, tr. by Will Petersen



it is prohibited to whisper the names of the dead,
as it encourages them to linger at the doorstep,
and she has already lingered, far too long
 
",Crisosto Apache,"Living,Death,Sorrow & Grieving"
184,"
                    Laughter
                ","



These words of two, three years ago returned.
— Ryūnosuke Akutagawa, tr. by Will Petersen



one day, Coyote sees Duck walking her ducklings,
Coyote asks her how she keeps them in a straight line,
Duck says she sews them together
with white horsetail hair every morning
and tugs on the line gently,
until the horsehair disappears,
that is how she keeps her ducklings in a row
as usual, Coyote leaves smiling, she sees a white horse
grazing in a nearby field,
she plucks a few strands of tail hair
and returns to her burrow
the next morning, one by one
she begins to sew her pups together
when she finishes, she gently tugs on the horsehair
and drags their little bodies along the ground,
Coyote tilts her head in dismay and becomes distraught,
she realizes she has killed her little pups",Crisosto Apache,"Living,Sorrow & Grieving,Relationships,Family & Ancestors,Nature,Animals,Arts & Sciences,Humor & Satire,Mythology & Folklore,Fairy-tales & Legends"
185,"
                    Missing More Than a Word
                ","
Someone once asked me, what are the words I do not yet have — ....    ....    ....    
verbs that will story our bodies into something more
than missing, more than squaw or lost, beyond statistics:1 in 3 Native women will be raped in her lifetime.
Daily ritual: my hands search and sift through layers
of tiny earthquakes, shifted verdicts not guilty not enoughevidence not prosecutable not our jurisdiction I dig.Native women are 2.5 times more likely to be sexually assaultedcompared to all other races. I dig. We are vanishing lines in history books, treaties;
laws do not protect us. I dig until mud and earth find home
underneath my fingernails. I’ll plant something new
in the absence burn vanish underreport
Invisible, our ghosts starve, while the rest of the world keeps on eating.A recent government study found that there were 14 federal humantrafficking investigations in Indian Country between 2013 and2016. During that same period the FBI investigated 6,100elsewhere.
Let us poem a place where you cannot erase us into white space.....    ....    ....    
Let us dig to remind ourselves our roots are ancestral
and there is nothing deeper
than these sacred, dirt-covered hands.",Tanaya Winder,"Living,Sorrow & Grieving,Relationships,Family & Ancestors,Arts & Sciences,Language & Linguistics,Social Commentaries,Gender & Sexuality,Race & Ethnicity,War & Conflict"
