,Title,Poem,Poet,Tags
157,"
                    From “Under the Knife”
                ","

 
 
I didn’t want one child. I wanted a thousand. Because though you may try, you can’t kill all of them. My body couldn’t birth a thousand, so I didn’t even bring one here. I let you have them. One by one, and
 
 

 
 
I had my first surgery when I was eighteen. No, seven. No. I had my first surgery when I was thirty-five. No, when I was forty-seven. I almost had my first surgery today. The doctor drew an all-seeing eye around my wound to diagram the length and width of the scar with a purple magic marker. To be honest, I had my first surgery when they pulled me deadfirst headfirst from between my mother’s thighs. But I don’t remember that one; the separation of my flesh from the source of all I’d known. Muddy vessel, crumbling temple.
This carved body, overgrown garden, nest of the narcotic.
 
 

 
 
My first ten years were mostly marked by my relentless pursuit to not look pregnant when I went out in public. One of my goals each day was to not have someone ask me in public — hopeful look in their gesturing gaze, so excited by the prospect of a coming Christmas
miracle,
“Are you    ...?”
and to have to shatter their hopes of Dream Baby, and simultaneously begin the Emotional Labor of soothing their embarrassment after hearing, “No.” Because a woman with a swollen or distended abdomen can only mean one thing. And that thing is always joyous and awaited with excited anticipation. A woman with a distended abdomen couldn’t possibly be dealing on the daily with something gone terribly awry. Couldn’t possibly be engaged in an ongoing war for her body, a custody battle for her own self. A woman’s swollen belly is everybody’s Good News, everybody’s Business.
So that’s how I spent five years in my thirties: running around evading expectations my deceptive uterus induced in family, friends, and rank fucking strangers.
 
 

 
 
What they took from me:
What they scooped out of me:
What they carved from out of me:
What they excavated from me:
What they dug out of me:
What they released from me:
What they harvested from me:
What they pulled from me:
What they birthed from me:
 
          — a colony of tumors
          — an archive of NOs
          — a battalion of rogue dreams
          — an inheritance of heartbreaks
          — a lockbox of my foremothers’ molestations
          — a cedar chest of secrets
          — four generations of the miscarried and stillborn
          — a library of zeros
          — a ledger of names written in decimal points
          — my grandfather’s shriveled aspirations
          — a moldy cellar of witnessed whippings
          — a  jewelry box of swollen tongues
          — a Bible of abducted children
 
 

 
 
Everyone is invested in policing the Black body. Yes, even you. And there’s a particularly virulent investment in the surveillance and policing of the Black Woman (née “Female”) Body. In fact there are multiple systems, most of them economic, that hinge upon controlling, corralling, and commodifying the female body in general. Why do you suppose, in the Year of Our Lord Two Thousand and Seventeen, the ocean vomited up twenty-six dead Nigerian girls on the gorgeous Mediterranean coast?
 
Pussy and Blackness are two of the first moneymakers ever recorded. And if you got both, well then, you know what time it is, right?
 
 
 
[Bend over so I can swipe this credit card down your ass.]
 
 

 
 
What information is passed through a genetic line? What memories are housed in our cells? Are our memories the memories of some memories of some long-dead, unknown Ancestors along the line? What traumas do we carry that we picked up along the way, that were never ours to begin with?
",Krista Franklin,
158,"
                    The Jealous Minor Gods
                ","
I have hidden your lost teeth in the net of all my famous hair
And with foresight promised your umbilicus
To several minor gods. I paid your fee in fawn skin
& the lightest fringe of tissue, all the quiet noons assembled,
In yard stars & the light of phosphorescent pens,
The dioramas that it takes to fill lacunae, in ancestral knots
That tell the story of our humble people: watchmakers,
Mainly, ventriloquists & scholars of quintessence,
Amateur lifeguards I meant to surpass. How I loved
My green & distant futures! But I love you more
From late Holocene out to the farthest buoy, unto
Blackmail & a verb that means renouncing Christ
Or else describes the path of sap before it’s amber,
Before it dimples, just a little, to collect — 
",Amy Beeder,"Living,Parenthood,Relationships,Family & Ancestors,Religion,The Spiritual,Mythology & Folklore"
159,"
                    Sir Say Pray
                ","



After Thomas Hardy



The milkmaids say Pray for their speech is reserved,fixed here in circles of opalized light.
Presenting themselves without fancy or choicechapped hands on the full udder’s verge,
y’know — cream-skinned, gathering toad spume on skirtsrelentlessly cracking the snails underfoot —
a century later & more their compeers bow headsto these luminous fields made of ether,
of blue & extravagant air, calling up with the samenimble fingers their ciphered familiars,
girl-souls at large in a nonhuman hour.Speaking their argot & screen-practiced moue.
Not to you, with your paper, your man-heavy shoes,untouched by the mulch of the digital yard!
They only gaze rapt at threshold, milk spilled.No purchase for you here, Sir, & no clue —
",Amy Beeder,"Living,Time & Brevity,Social Commentaries,Gender & Sexuality,History & Politics"
160,"
                    With a Court of Flies Attendant
                ","



It burns up all the grass too, and breaks the stones, so tremendous is its noxious influence.
— Pliny the Elder, “Natural History”



On a blood- or honey-colored moon at midnight & no 60-watt abuzz. With
Sirius ascendant. From a dunghill’s punk egg hatched
By toad or serpent. From cold gland & pillaged crib, from ruined sluice,
Bible comics & potshots at swallows. From the Ring of Fire, the Zipper,
The Nighthawk with her victims taloned upside down. From pistis to gnosis
To the midway where they draw a bead on cardboard sheikhs. From no harvest.
From no temperate father. From years borne down tainted water
& all we failed to mark in frequencies cranked up, from
How laughing we cast our own forfeit. O well —
It’s cinch your boots up now, it’s shoulder to the wheel, it’s soldier on
To lay coins on the fang marks & stand already spent,
Condemned for what we wrongly thought exhaustion.
Comes now the bright arrival, comes the pageant rain of ashes:
The seal torn & tablets fixed but still impossible to read.
",Amy Beeder,"Living,Time & Brevity,Nature,Religion,The Spiritual"
161,"
                    For My Friend
                ","
Nothing
better
for people
than dogs
nothing better than ma
king
you scream
here. There were
two super
new cars
and then
some pink
chicken
filets
I guess
there were
berries
for sale
in Scandinavia
a man in
a plaid
shirt &
cookies
also they
are
working
in the ceme
tery
I can see
their blue
ladder
from here.
A man
has written
a book
about many
deaths
or many
things to do after.
Read it
read it
they say
but what
comes
after
is a small
idea. Now
is large
rainy.
Amy I wish
you luck
",Eileen Myles,"Relationships,Friends & Enemies"
162,"
                    When the Devil Leads Us Home and Yells Surprise
                ","
Is that your house he asked
This used to be my house I said
But those are not your people
So that can’t be your house
But it is my house I said
I had some people maybe a few
Even though those are not your people
Even though they don’t look like you
I had to live somewhere I said
This is the house where I lived
But where are your people he said
My people live in a different house
They don’t care to know about me
If you’re the devil
Why are you asking me questions
The devil said since the house
You had to live in is gone
I thought you’d be happy
It sure is a hot day I said
Of course it is said the devil
Why do you think I work in town
",Nikki Wallschlaeger,"Living,Separation & Divorce,Relationships,Home Life,Religion,The Spiritual"
163,"
                    broke n rice
                ","
wit h bee f a nd veg gi es
b less ed wi th an e gg
sa ff ro n sul li ed c hil lin
w ith g arl ic or d irty n ot qu ite
re d bu ggin the bea ns
or jus t ri ce, wat er th e mi ra cl e
of sa lt t he gr a in s pr omi se
to pil lo w an d st retc h
i u sed to ha te r i ce
hat ed it h ated h ow
br oke it sou nde drice rice rice a po cket
w ith thr ee co p per co ins
hu n ger s tamb our ine
i h ate d al l of it
h ated the w ate r
gh ostbl eac hed by sta rc h
hat ed th e p uff y mo on s
po ckin g my sto m a ch
lik e a si ck ne ss
end in g sic kn ess
hat ed ev eryth ing
th at i woul d mar ry no wl eg it wo uld
i wo uld m arry wa ter
coul d it hav e me
wi tho ut de adi ng me
i d m arry the m oon
cha nge my n ame
to it s ho ur
i wou ld w ed t he y o lk
go ld r ice stu ck
in th e yo lk yell ow tee th
of m y hom e girls w ere it n ot
alr eady jew els
mini ng th eir lau ghs
bl in ge d ou t li ke a do w ryshi nin
nex t to th e bi lls of m intbov ine rib bonsco n fet t ied c ar rots
",Danez Smith,"Activities,Eating & Drinking,Social Commentaries,Money & Economics"
164,"
                    acknowledgments
                ","
you save me half a bag of skins, the hard parts, my fav, dusted orange with hot
 
 • 
you say we can’t go to the bar cause you’re taking your braids out
i come over, we watch madea while we pull you from you
 
• 
you make us tacos with the shells i like & you don’t
 
• 
i get too drunk at the party, you scoop my pizza from the sink with a solo cup, all that red
 
• 
you, in the morning, bong water grin, wet chin
 
• 
you, in the lawless dark, laughing like a room of women laugh
at a man who thinks his knowledge is knowledge
 
• 
i text you & you say, i was bout to text you, bitch
 
• 
you cook pork chops same way i do, our families in another city go to the same church
 
• 
you, rolling a blunt, holding your son, is a mecca
 
• 
you invite me out for drag queens on the nights i think of finally [ ]
 
• 
you pull over in Mississippi so i can walk a road my grandfather bled on
 
• 
you gave me a stone turtle, it held your palm’s scent for a week
 
• 
i call your mama mama
 
• 
you request like a demand, make me some of that mango cornbread
i cut the fruit, measure the honey
 
• 
you & you & you & you go in on a dildo for my birthday
you name it drake, you know me
 
• 
a year with you in that dirty house with that cracked-out cat was a good year
 
• 
at the function, i feel myself splitting into too many rooms of static
you touch my hand & there i am
 
• do you want to be best friends?
a box for yes, a box for no
 
• 
did our grandmothers flee the fields of embers so we could find each other here?
friend, you are the war’s gentle consequence
 
• 
i am the prison that turns to rain in your hands
 
• 
you, at my door the night my father leapt beyond what we know
you, dirt where i plant my light
 
• 
the branches of silence are heavy with your sweet seed
 
• 
you smell like the milk of whatever beast i am
 
• 
your poop is news, your fart is news, your gross body my favorite song
 
• 
you, drunk as an uncle, making all kinds of nonsense sense
i listen for the language between your words
 
• 
& when we fight, not a ring, but a room with no exit
we spill the blood & bandage the wound, clean burns with our tongues
 
• 
if luck calls your name, we split the pot
& if you wither, surely i rot
 
• 
we hate the same people, we say nigga please with the same mouth
 
• 
& before we were messy flesh, i’m sure we were the same dust
 
• 
everywhere you are is a church, & i am the pastor, the deacons, the mothers fainting at the altar
 
• 
as long as i am a fact to you, death can do with me what she wants
 
• 
my body, water, your body, a trail of hands carrying the river to the sea
 
• 
i ink your name into my arm to fasten what is already there
 
• 
i would love you even if you killed god
 
• 
you made coming out feel like coming in from the storm
 
• 
you are the country i bloody the hills for
 
• 
you love me despite the history of my hands, their mangled confession
 
• 
at the end of the world, let there be you, my world
 
• 
god bless you who screens all my nudes, drafts my break-up text
 
• 
you are the drug that knocks the birds from my heart
 
• 
ain’t no mountain, no valley, no river i wouldn’t give the hands for comin’ to you sideways
 
• 
o the horrid friends who were just ships harboring me to you
 
• 
& how many times have you loved me without my asking?
how often have i loved a thing because you loved it?
including me
 
• 
& i always knew
 
• 
with yo ugly ass
",Danez Smith,"Love,Relationships,Friends & Enemies,Social Commentaries,Gender & Sexuality,Race & Ethnicity"
165,"
                    The Parable of Perfect Silence
                ","
Today I woke and believed in nothing.
A grief at once intimate and unfelt,
like the death of a good friend’s dog.
Tired of the mind reaching back in the past for rescue
I praise the day.
I don’t mean merely some mythical, isolate instant
like the mindless mindfulness specialist
who at the terminal cancer convention
(not that it was called that)
exhorted the new year’s crop of slaughters
(ditto)
to “taste” the day, this one unreplicable instant of being alive.
(The chicken glistened.)
Nor do I mean a day devoid of past and future
as craved that great craze of minds and times Fernando Pessoa,
who wanted not “the present” but reality itself,
things in their thingness rather than the time that measures them.
Time is in the table at which I sit and in the words I type.
In the red-checked shirt my father’s mother used to wear
when she was gardening and which I kept
because it held her smell (though it does no longer)
there is still plenty of time.
Two murderers keep their minds alive
while they wait to die.
They talk through slots in their doors
of whatever mercy or misery
the magazine has ordained for the day — 
the resurgence of the Taliban in Afghanistan, say,
ten signs that a relationship is on the rocks.
When their communion flags, as communions will,
they rekindle it with personal revelations, philosophical digressions,
humor. This is a true story,
one of them says sometimes by way of preface,
as if that gave the moment more gravity,
asked of the listener a different attention,
at once resisted and reinforced an order
wherein every hour has its sound, every day its grace,
and every death is by design.
“Love is possible for anyone,” I hear the TV talk-show host say,
which is true in the way most things in this life are true,
which is to say, false,
unless and until the nullifying, catalyzing death is felt.
Love is possible for anyone
because it is equally impossible for everyone.
To be is to be confronted with a void,
a blankness, a blackness that both appeals and appalls.
Once known — known by the void, I mean — one has three choices.
Walk away, and unlearn the instinct of awe.
Walk along, and learn to believe that awe asks nothing of you.
Are you with me, love?
(For love read faith.)
Naked once and after a rat, my father cried, “Die, vermin, die!”
banging the broomstick over and over on the floor
so incorrigibly dirty it might as well have been the earth itself.
This is my mother’s story, though I was there, I’m told,
and no small part of the pandemonium.
We were five souls crammed into one life,
and so incorrigibly poor — or was that fear? — we all slept in one room
and shared one great big chester drawers, as we called it,
and not with irony but in earnest ignorance,
just as like meant lack, as in
“How much do you like bein’ done with your chemo?”
and just as I and every other child I knew,
before we tucked into our lemon meringue pie,
solemnly wiped the calf slobbers off.
Ah, local color, peasant levity, the language fuming and steaming
rich as the mist of rot that rises off the compost heap
(“kitchen midden,” you might hear an old Scot still say).
When do we first know? That there’s a world
to which we’ve been, not oblivious, exactly,
but so inside we couldn’t see it, who now see nothing else?
Heaven is over. Or hell.
Did you forget the rat?
It thumps and thrashes like a poltergeist inside
the chest of drawers but somehow, though my father is fast,
and though his rage is becoming real, every drawer he opens
is empty. What happens when we die,
every child of every father eventually asks.
What happens when we don’t
is the better question.
To kill a wasp on water is the peak of speed.
My brother who is other has a mind of lead.
I with my stinging griefs watch from away.
How can it be there are no adults left?
What matters here is timing, not time.
His hand is high and white above the blue.
A wasp is also atom and urge, hover and touch.
Even wings are not a clean distinction.
Down comes the slap like a rifle shot.
What vengeance can there be on blank necessity?
My brother who is other has a way.
His hand is high and white. And then it’s not.
Once when my father’s mother’s health was failing
and she found it more and more difficult to tend
to the tiny family plot at Champion, Texas,
which is less town than time at this point,
a blink of old buildings and older longings the rare driver
flashes past, I took it upon myself to salt the graves
as I must have read somewhere would work for unwanted growths.
As indeed it did.
In the months after, every Sunday when we spoke,
she thanked me for the blankness, the blackness,
(my words, of course)
this new ease I had allowed her mind.
Until one day leaning over with flowers the leached earth
opened and my eighty-year-old grandmother
tumbled right down among the bones
of the woman from whom she’d first emerged.
To see that image you have to be that sky.
It has to happen in you, that crushing calling viewless blue
that is so deeply in you that it is not you.
“O, Law’, honey, I like to died.”
You don’t climb out of poverty so much as carry it with you.
Some shell themselves with wealth.
Some get and spend, get and spend, skimming existence like a Jesus lizard.
But for those whose souls have known true want
— whose souls perhaps are true want — 
money remains, in some sense, permanently inert,
like an erotic thought that flashes through a eunuch’s brain.
In 1980 my father bought his first airplane,
a scream-proof four-seater we crammed five inside,
which he considerately slammed into a sorghum field alone.
Unkillable, he killed the next ten years with work and wives,
then bought another, and brought it down in the solitary fire
that was his aspect and atmosphere. Homes, schemes,
thirty years of savings plowed into a sign company (!)
that did not, it turned out, exist.
A hole is hard to carry.
People ask if I believe in God and the verb is tedious to me.
Not wrong, not offensive, not intrusive, not embarrassing.
Tedious.
Today I saw a hawk land on Elizabeth’s chimney.
It sat with its bone frown and banker’s breast
above the proud houses of Hamden.
Are you with me? Then see,
too, a lump of animate ash rising from the flue
(or so it seems) to be a pigeon
fluttering dumbly down
next to that implacable raptor,
suddening a world of strange relations
wherein there is no need for fear, or far,
or meat.
There was a man made of airplane parts,
one of which was always missing.
He wandered the hospital grounds in search of a rudder,
an aileron, or some other fragment
that would let him fly from this place
where he was not meant to be.
There was a woman who emitted invective
ceaselessly, dispassionately, an obscenity machine.
One timid gentleman saved Saran wrap for five full years
and every night wrought an ever-more-solid ball
with which, it turned out, he planned to bash the skull
of the first soul he saw the dawn God blessed his weapon.
(A success story, alas.)
Another man with anvil hands sat six months of nights in faith
that there would come occasion of darkness, unguardedness, and vision
sufficient to rip from its socket one of my father’s bright blue eyes.
(Ditto.)
My father moved among them like a father.
He attended and pacified, he instructed and consoled.
Late to the trade, he worked too much,
and trusted his heart, no doubt, more than he should,
but was, by all accounts, at this one thing, and despite the end, good.
For love read faith
into these lines that so obviously lack it.
For love let words turn to life
in the way life turns to world
under the observer’s eye, the swirl
of particles with their waves and entanglements,
their chance and havoc, resolving
into some one thing:
a raptor on a rooftop, say.
No power on earth can make it stay.
But is it lost or released into formlessness
when we look away?
To be is to believe
that the man or woman
who inscribed with an idiosyncratic but demanding calligraphyFuck da money — Trust no one
on the rough blanket of the residential motel
where my father spent the last two years of his rough residential life
intended the note of defiant, self-conscious (da!) humor
that left my father, whom I had not seen in years,
and I, whom years had seen grow sere, far even from myself,
erupting in laughter until we cried.
Before my good friend’s good dog died
ten times a day she pressed her forehead to his
“to confirm the world and her place in it.”
Now she won’t even say his name.
Strange how the things that burn worst in one heart
one must keep silent to keep.
Ten to one you thought of men.
The murderers, I mean.
But no. This is a true story.
There is another cell, you see,
in which a woman I have known since childhood,
and since childhood have known to be
suspended on a wire of time but nimble-witted nonetheless,
lies on the cold stone floor.
She is even more naked than they have made her.
She has killed no one not even herself.
Punishment, perhaps, or some contagion of fate, finds her here,
her hair shorn, both wrists wrapped, her eyes open,
pondering the parable of perfect silence.Remember, he said, memory is a poor man’s prison.
Make to have and to love one live infinitive",Christian Wiman,"Living,Death,Health & Illness,Sorrow & Grieving,Youth,Relationships,Family & Ancestors,Religion,Faith & Doubt,God & the Divine,Social Commentaries,Class,Town & Country Life"
166,"
                    From “The Galleons”
                ","
1 
Her story is a part of something larger, it is a part
of history. No, her story is an illumination
of history, the matchstick lit in the black seam of time.
Or, no, her story is separate
from the whole, as distinct as each person is distinct
from the stream of people that led
to the one and leads past the one. Or, her story
is surrounded by history, the ambient spaciousness
of which she is the momentary foreground.
Maybe history is a net through which
just about everything passes, and the pieces of her
story are particles caught in the interstices.
Or, her story is a contradiction, something ordinary
that has no part in history at all, if history is
about what is included, what is made important.
History is the galleon in the middle
of the Pacific Ocean, in the middle of the sixteenth
century, swaying like a drunk who will take
six months to finally reach his house.
She is on another ship, centuries later, on a journey
eastward that will take weeks across the same ocean.
The war is over, though her husband
is still in his officer’s uniform, small but confident
among the tall white officers. Her hair
is marcelled like a movie star’s waves,
though she has been too sick with the water’s motion
to know that anyone sees her. Her daughter is two,
the blur of need at the center of each day’s
incessant rocking. Here is a ship, an ocean.
Here is a figure, her story a few words in the blue void.
 
2 
Research is mourning, my friend says. Which means what,
exactly, for the things listed in the archives
as filling the galleons when they left Cebu and Manila — 
ivory objects, jade objects, copper objects,
brass objects, lacquer objects, mother-of-pearl inlaid furniture,
pearls, rubies, sapphires, bolts of cotton cloth,
silks and gauzes, crepes and velvets, taffetas
and damasks and brocades, stockings, cloaks, robes,
kimonos, bed coverings, tapestries, linens, church
vestments, rugs, blue-and-white porcelain that numbered 1,500
in one ship, wax, tallow candles, cordage,
sailcloth, musk, borax, camphor, cigars, varieties of tea,
cinnamon that was dried and powdered, 40,000 pounds of it
listed in one ship’s manifest, cloves, pepper,
nutmeg, tamarind, ginger, martaban jars from Burma,
dragon jars from China, Vietnamese jars,
Siamese jars, Spanish jars, 800 jars found with the wreck
of one salvaged ship, jars that would have
contained tar for caulking, oil, wine, bizcocho bread,
salted meats, dried fruits, lard, bacon, beans, chickpeas, lentils,
flour, garlic, cheese, honey, rice, salt,
sugar, food for months, not enough food, not enough water,
chickens, cows, pigs, up to one thousand souls
depending on whether the ship had a tonnage of 300 or 500
or 1,000 or 2,000, ships that in the 250 years
of the trade route wrecked somewhere along the way
more often than they arrived in Acapulco, sailors,
mercenaries, officers, noblemen and their entourages, priests
and missionaries, slaves that were called indios
or chinos, nails, tools, iron cask hoops, fireworks, opals — elegy?
 
3 We didn’t want to be noticed, so we put charcoal on our faces.
I listen to the hours of tape, of the two of us at the dining table.All the girls, looking like dirt. / My father was always drinking
Questions about the town, her parents, the names of peopleor with women, my mother had to take care of the business. / 
that only she could now remember. The images, I imagined,My sister broke her back when she was a child, she grew up
scrolling in her mind, and translated into the answers she gave.into a hunchback. She died very young. / They set up a dance
Sometimes pausing, not because she couldn’t recall, but didn’tat the municipal tennis courts to celebrate the end of the war,
want to recall badly, the pause a kind of gap between what sheand he was there, in his US uniform. / He always insisted that
knew and what the words could do. The two things a voicewe sit at the front, but when I was by myself on the bus I sat
can say when it is saying one thing, the things that suddenlysomewhere in the middle. I didn’t want trouble. / I was around
return when you are speaking, like pockets of color coming tofifty-five when I had my first real job, working as the security
life in your mind: I listen to her with my skin and my eyes,at Macy’s. / I always liked to read. I wanted to go to college
my ears. I had had the notion that asking her about her lifelike my sisters, but I got married. / You know that wedding
might add something to what I thought of as my art, as thoughdress in the picture, we had to borrow it from our neighbor. / 
her past and her love could be vectors of use. But I started toI liked Japan when he was stationed there. It was so clean.
realize that what I actually needed to know, I would haveThen Norfolk. Richmond. / I was so sick on the ship, I can’t
to conjure for myself, because what we know most deeplyremember much. Your mama just kept running all around.
we guard best, even as she spoke, laughed, passed the glowIt was a navy ship. / My mother’s name is Canuta Sacay and
of each story to me, like a document I could have in handmy father’s name is Enrique Omega. My grandparents were
but could not understand. I put the tape away, felt for yearsfarmers outside Ormoc. / I was born in Ormoc, December 8,
that it was enough, the responsibility done. Our conversation1924 or 25. / This was the apartment we lived in in Maryland.
stopped when my aunt came to take her out for some errands.That’s Junior there in the picture. And there’s your mama.
Chatter, chairs moved around, then noises that are just noises.
 
4 
In Madrid I orient myself     I walk on the wide boulevards
and know an empire is its boulevards     I stand below the angel
skeptical of the beauty of angels     at the royal gardens I count
the 138 kinds of dahlias     at the crystal palace I imagine
the exhibition of plants indigenous to my islands     I walk
up the street of the poets     read the bronze lines on the ground
the longing and song of the pirate     in one museum I stare
at Picasso’s lightbulb     in the oldest neighborhoods
I wonder if  José Rizal walked these streets     studying diseases
of the eye during the day     writing his novel in the night
in another museum I look     at the paintings of the dwarves
of  the horses     of  the undying fruit     in the train station
I visit the memorial for the murdered     in the great white
square at dawn I walk     inscribe myself  like letters on a page
at the naval museum I look into the face of  Magellan     show the
painting my face     I sing the neighborhoods of Huertas
and Chueca     maybe only in Madrid     is the light a gold
weight always     at the supermarket I overhear     two Filipinos
speaking and I turn away and break     I find myself in
the cathedral     in the movie theater     where I watch a movie
without understanding the words spoken     around a corner
I stop because a kind of meadow     has been grown on the side
of a building     like a tallness of heart     a dream carried
into waking     my life breathing before it     incredible and true
",Rick Barot,"Activities,Travels & Journeys,Relationships,Family & Ancestors,Social Commentaries,History & Politics,Money & Economics,Race & Ethnicity,War & Conflict"
167,"
                    Mutt Mix
                ","
Poor devil, dog six years on a tether
clipped to a cubby box.
The sun dropped into a slot
on one side & after a dark spell
popped up on the other.
Birds of a weather chattered along
wires overhead & the yards around
shrilled emergencies.
Who knew? Once upon afternoon
a dust demon spins itself up
in the master’s tumbleweed to his match scratch: puff:
mega blaze & four hours’
ruckus until doused out. I’ll bask
three days in wonders. I’ll slobber & yawn. I’ll gnaw
& grunt in my groin to my heart’s content.
They say death changes a body’s
mind about things.
Master shuts up & just rots.
",Martha Zweig,"Living,Death,Time & Brevity,Relationships,Pets"
168,"
                    The Breakfast Nook
                ","
We’d pout. Our mother, brisking off,
urged Darlings! — your vitamins & minerals
dissolve inside with the milk & this-&-that
into instructions rejiggering more
vitamins, minerals, milk & this-&-that
to fizz up & turn into actual you,
or me, or anybody & etc.
Experiment: — you might let drop
capsules & milk into spit in one
another’s cups. Watch, wait;
think, add, stir. I’ll be right back.
One day it quits.
The whole business quits. Imagine that.
",Martha Zweig,"Living,Parenthood,Time & Brevity,Youth,Activities,Eating & Drinking,Relationships,Family & Ancestors"
169,"
                    Have Several Seats
                ","

 
",Amir Khadar,
170,"
                    3 AM
                ","

",Amir Khadar,
171,"
                    Still Mad ’Bout It
                ","

",Amir Khadar,
172,"
                    FLEX
                ","
Hear me
Neglect turned everything to gold
Midas touch     I turn the comfortable
To the dead     an anti-elegy tho     I’m
Learning not to mourn what I make
It’s a complex     this gravity I birth unknowing
Not my complex     yours     say it
I am owned by several things     all of  them
Inherited from a horizon claimed before
I was languaged     Invoke the historical
Somethingsomethingsomething Chains
Somethingsomethingsomething Unworthy
I’m citizen of a clumsy imperative
Belonging     is a concern of a self   I deaded
Past participle implies the historical is a mob
Try again     I mobbed my own lonely and was legion
Play some offense then     Gold the impossible wound
Citizen of  betrayal     Citizen of the going going going —
Recursion     this fugitive state as native to me as my father’s
Eyes     chestnut of a tree felled before we were languaged
See   Inheritance is a hell of a drug     We Black and highly valued
For our Flex     I said what I said     and became citizen
Of  this petty excuse for forever     Flex on ’em then
Invocation of the bicep I have and the bicep throttling me
I live here now     Mississippi     and everywhere is everywhere
That someone may have escaped from     Fugitive
A sad motivation for river     It’s a strange thing
That belief you are beautiful be a subversion of the water
But here I am     winter gasping at the conditions
Too weak to even strangle the grass to soil     No instead
Trees feathered with their hollowed offspring
Here the wind don’t howl just blooms a militia
Of castanets     seven people were lynched here
I looked it up and nobody will tell me which tree
You are not as tired of the image as I am of uncertainty
Every day the rain threatens     Every day my same imperious lonely
Hear me     the sun ran like a punk     the sun ran like it owed
Not even the gold     is trustworthy     why gold?
Because it was the color of my love     and by extension
The life I buried here     Gold the genesis of one lonely
My ancestors were traded mere miles from here     Gold the genesis
Of  another     I know they are not the same in anything but geography
Still it is an act of   Flex just to stand anywhere     gravity being what it is
Attempt the volta toward impossible     Midas the lonely into a radif
Dreams of living life like a gilded garrote
                                                                                     Flex
The crown of scar tissue still the crown
                                                                                     Flex
Go to therapy if  you scared
                                                                                     Flex
Shuck the fear out of  the opposition
                                                                                     Flex
Every day gold for the sake of your attention
                                                                                     Flex
Your hereness a mountain plumed with trees
Branches hemmed like unplayed notes
A history can be undone with less than an alphabet
Amend the scandal of the time that brought you here
Fled to Flex     Ex. My family fled from Mississippi
My family Flexed from Mississippi     and you become
The muscle driving you forward     See     you were ugly
Once     because you believed it     Dire invocation
I am some kind of unkillable and don’t know how to act
Everything I said I couldn’t live without
                                                                                     Gone
Lucky me     to be born into a language of mistakes
I leave the violent on Seen and watch them wither
Turns out I was their gravity     their forgetful sovereign
I Flex     they flinch     the sonics of the words     cousins
By virtue of a pistol     This is how I was taught to bridle
Sadness like an American     Run with a band of  kids
With silver caps     so you know we bad     waiting for the bone
Eviction     Flex like value native to your mouth     Tooth out
A tiny moon     a second grin shimmering in your palm     Flex
The loss     the cost is secondary   Hear me     a life I had ended
While I was trying to pursue the life I wanted     by pursuing
A loss cobwebbed as a bride     All of this true the calcium winnowing
Under the gold     I widowed my own comfort     I am in danger
My squad an echo     my squad a promise you get dead someday
If you touch me     thus I’m untouched     Neglect killed the grass
The dead turn to gold before they resurrect     I am framed
By a pastoral I might have escaped once     O the history
O the lineage     the renowned Flex of survivors     I’m here
I’m back     muscled like a creek          or the whisper
That threads a storm miles later     Maybe not     Stick to the facts
I’m alive despite a growing and planetary grief     I wear a chain
Somedays     and a sweatshirt that translates to     I Am ComingBack For What Is Mine     Gaudy surprise on the faces of children
Of owners     They think I am impossible     They think I am a ghost
I Medusa like my daddy taught me     their eyes wilt and are
Ill-tended grapes consumed by the skull     I’m metaphoring
I told you     I don’t know how to act     but I know how to anthem
My lyric loose and I got time today     I’m the type of  bad
No synonym alive can hold
",Julian Randall,"Living,The Mind,Relationships,Family & Ancestors,Social Commentaries,History & Politics,Race & Ethnicity"
